ID,Name,Typings,Stats,Abilities,Evolution_condition,Rarity,Region
0351,Castform Sunny Form,Fire ,"{'Total': '420', 'HP': '70', 'Attack': '70', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0351,Castform Rainy Form,Water ,"{'Total': '420', 'HP': '70', 'Attack': '70', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0351,Castform Snowy Form,Ice ,"{'Total': '420', 'HP': '70', 'Attack': '70', 'Defense': '70', 'Sp. Atk': '70', 'Sp. Def': '70', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0352,Kecleon,Normal ,"{'Total': '440', 'HP': '60', 'Attack': '90', 'Defense': '70', 'Sp. Atk': '60', 'Sp. Def': '120', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0353,Shuppet,Ghost ,"{'Total': '295', 'HP': '44', 'Attack': '75', 'Defense': '35', 'Sp. Atk': '63', 'Sp. Def': '33', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0354,Banette,Ghost ,"{'Total': '455', 'HP': '64', 'Attack': '115', 'Defense': '65', 'Sp. Atk': '83', 'Sp. Def': '63', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0354,Banette Mega Banette,Ghost ,"{'Total': '555', 'HP': '64', 'Attack': '165', 'Defense': '75', 'Sp. Atk': '93', 'Sp. Def': '83', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0355,Duskull,Ghost ,"{'Total': '295', 'HP': '20', 'Attack': '40', 'Defense': '90', 'Sp. Atk': '30', 'Sp. Def': '90', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0356,Dusclops,Ghost ,"{'Total': '455', 'HP': '40', 'Attack': '70', 'Defense': '130', 'Sp. Atk': '60', 'Sp. Def': '130', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0357,Tropius,Grass Flying,"{'Total': '460', 'HP': '99', 'Attack': '68', 'Defense': '83', 'Sp. Atk': '72', 'Sp. Def': '87', 'Speed': '51'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0358,Chimecho,Psychic ,"{'Total': '455', 'HP': '75', 'Attack': '50', 'Defense': '80', 'Sp. Atk': '95', 'Sp. Def': '90', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0359,Absol,Dark ,"{'Total': '465', 'HP': '65', 'Attack': '130', 'Defense': '60', 'Sp. Atk': '75', 'Sp. Def': '60', 'Speed': '75'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0359,Absol Mega Absol,Dark ,"{'Total': '565', 'HP': '65', 'Attack': '150', 'Defense': '60', 'Sp. Atk': '115', 'Sp. Def': '60', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0360,Wynaut,Psychic ,"{'Total': '260', 'HP': '95', 'Attack': '23', 'Defense': '48', 'Sp. Atk': '23', 'Sp. Def': '48', 'Speed': '23'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0361,Snorunt,Ice ,"{'Total': '300', 'HP': '50', 'Attack': '50', 'Defense': '50', 'Sp. Atk': '50', 'Sp. Def': '50', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0362,Glalie,Ice ,"{'Total': '480', 'HP': '80', 'Attack': '80', 'Defense': '80', 'Sp. Atk': '80', 'Sp. Def': '80', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0362,Glalie Mega Glalie,Ice ,"{'Total': '580', 'HP': '80', 'Attack': '120', 'Defense': '80', 'Sp. Atk': '120', 'Sp. Def': '80', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0363,Spheal,Ice Water,"{'Total': '290', 'HP': '70', 'Attack': '40', 'Defense': '50', 'Sp. Atk': '55', 'Sp. Def': '50', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0364,Sealeo,Ice Water,"{'Total': '410', 'HP': '90', 'Attack': '60', 'Defense': '70', 'Sp. Atk': '75', 'Sp. Def': '70', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0365,Walrein,Ice Water,"{'Total': '530', 'HP': '110', 'Attack': '80', 'Defense': '90', 'Sp. Atk': '95', 'Sp. Def': '90', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0366,Clamperl,Water ,"{'Total': '345', 'HP': '35', 'Attack': '64', 'Defense': '85', 'Sp. Atk': '74', 'Sp. Def': '55', 'Speed': '32'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0367,Huntail,Water ,"{'Total': '485', 'HP': '55', 'Attack': '104', 'Defense': '105', 'Sp. Atk': '94', 'Sp. Def': '75', 'Speed': '52'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0368,Gorebyss,Water ,"{'Total': '485', 'HP': '55', 'Attack': '84', 'Defense': '105', 'Sp. Atk': '114', 'Sp. Def': '75', 'Speed': '52'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0369,Relicanth,Water Rock,"{'Total': '485', 'HP': '100', 'Attack': '90', 'Defense': '130', 'Sp. Atk': '45', 'Sp. Def': '65', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0370,Luvdisc,Water ,"{'Total': '330', 'HP': '43', 'Attack': '30', 'Defense': '55', 'Sp. Atk': '40', 'Sp. Def': '65', 'Speed': '97'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0371,Bagon,Dragon ,"{'Total': '300', 'HP': '45', 'Attack': '75', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '30', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0372,Shelgon,Dragon ,"{'Total': '420', 'HP': '65', 'Attack': '95', 'Defense': '100', 'Sp. Atk': '60', 'Sp. Def': '50', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0373,Salamence,Dragon Flying,"{'Total': '600', 'HP': '95', 'Attack': '135', 'Defense': '80', 'Sp. Atk': '110', 'Sp. Def': '80', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0373,Salamence Mega Salamence,Dragon Flying,"{'Total': '700', 'HP': '95', 'Attack': '145', 'Defense': '130', 'Sp. Atk': '120', 'Sp. Def': '90', 'Speed': '120'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0374,Beldum,Steel Psychic,"{'Total': '300', 'HP': '40', 'Attack': '55', 'Defense': '80', 'Sp. Atk': '35', 'Sp. Def': '60', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0375,Metang,Steel Psychic,"{'Total': '420', 'HP': '60', 'Attack': '75', 'Defense': '100', 'Sp. Atk': '55', 'Sp. Def': '80', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0376,Metagross,Steel Psychic,"{'Total': '600', 'HP': '80', 'Attack': '135', 'Defense': '130', 'Sp. Atk': '95', 'Sp. Def': '90', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0376,Metagross Mega Metagross,Steel Psychic,"{'Total': '700', 'HP': '80', 'Attack': '145', 'Defense': '150', 'Sp. Atk': '105', 'Sp. Def': '110', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0377,Regirock,Rock ,"{'Total': '580', 'HP': '80', 'Attack': '100', 'Defense': '200', 'Sp. Atk': '50', 'Sp. Def': '100', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0378,Regice,Ice ,"{'Total': '580', 'HP': '80', 'Attack': '50', 'Defense': '100', 'Sp. Atk': '100', 'Sp. Def': '200', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0379,Registeel,Steel ,"{'Total': '580', 'HP': '80', 'Attack': '75', 'Defense': '150', 'Sp. Atk': '75', 'Sp. Def': '150', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0380,Latias,Dragon Psychic,"{'Total': '600', 'HP': '80', 'Attack': '80', 'Defense': '90', 'Sp. Atk': '110', 'Sp. Def': '130', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0380,Latias Mega Latias,Dragon Psychic,"{'Total': '700', 'HP': '80', 'Attack': '100', 'Defense': '120', 'Sp. Atk': '140', 'Sp. Def': '150', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0381,Latios,Dragon Psychic,"{'Total': '600', 'HP': '80', 'Attack': '90', 'Defense': '80', 'Sp. Atk': '130', 'Sp. Def': '110', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0381,Latios Mega Latios,Dragon Psychic,"{'Total': '700', 'HP': '80', 'Attack': '130', 'Defense': '100', 'Sp. Atk': '160', 'Sp. Def': '120', 'Speed': '110'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0382,Kyogre,Water ,"{'Total': '670', 'HP': '100', 'Attack': '100', 'Defense': '90', 'Sp. Atk': '150', 'Sp. Def': '140', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0382,Kyogre Primal Kyogre,Water ,"{'Total': '770', 'HP': '100', 'Attack': '150', 'Defense': '90', 'Sp. Atk': '180', 'Sp. Def': '160', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0383,Groudon,Ground ,"{'Total': '670', 'HP': '100', 'Attack': '150', 'Defense': '140', 'Sp. Atk': '100', 'Sp. Def': '90', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0383,Groudon Primal Groudon,Ground Fire,"{'Total': '770', 'HP': '100', 'Attack': '180', 'Defense': '160', 'Sp. Atk': '150', 'Sp. Def': '90', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0384,Rayquaza,Dragon Flying,"{'Total': '680', 'HP': '105', 'Attack': '150', 'Defense': '90', 'Sp. Atk': '150', 'Sp. Def': '90', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0384,Rayquaza Mega Rayquaza,Dragon Flying,"{'Total': '780', 'HP': '105', 'Attack': '180', 'Defense': '100', 'Sp. Atk': '180', 'Sp. Def': '100', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0385,Jirachi,Steel Psychic,"{'Total': '600', 'HP': '100', 'Attack': '100', 'Defense': '100', 'Sp. Atk': '100', 'Sp. Def': '100', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0386,Deoxys Normal Forme,Psychic ,"{'Total': '600', 'HP': '50', 'Attack': '150', 'Defense': '50', 'Sp. Atk': '150', 'Sp. Def': '50', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0386,Deoxys Attack Forme,Psychic ,"{'Total': '600', 'HP': '50', 'Attack': '180', 'Defense': '20', 'Sp. Atk': '180', 'Sp. Def': '20', 'Speed': '150'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0386,Deoxys Defense Forme,Psychic ,"{'Total': '600', 'HP': '50', 'Attack': '70', 'Defense': '160', 'Sp. Atk': '70', 'Sp. Def': '160', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0386,Deoxys Speed Forme,Psychic ,"{'Total': '600', 'HP': '50', 'Attack': '95', 'Defense': '90', 'Sp. Atk': '95', 'Sp. Def': '90', 'Speed': '180'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Hoenn', 3)"
0387,Turtwig,Grass ,"{'Total': '318', 'HP': '55', 'Attack': '68', 'Defense': '64', 'Sp. Atk': '45', 'Sp. Def': '55', 'Speed': '31'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0388,Grotle,Grass ,"{'Total': '405', 'HP': '75', 'Attack': '89', 'Defense': '85', 'Sp. Atk': '55', 'Sp. Def': '65', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0389,Torterra,Grass Ground,"{'Total': '525', 'HP': '95', 'Attack': '109', 'Defense': '105', 'Sp. Atk': '75', 'Sp. Def': '85', 'Speed': '56'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0390,Chimchar,Fire ,"{'Total': '309', 'HP': '44', 'Attack': '58', 'Defense': '44', 'Sp. Atk': '58', 'Sp. Def': '44', 'Speed': '61'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0391,Monferno,Fire Fighting,"{'Total': '405', 'HP': '64', 'Attack': '78', 'Defense': '52', 'Sp. Atk': '78', 'Sp. Def': '52', 'Speed': '81'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0392,Infernape,Fire Fighting,"{'Total': '534', 'HP': '76', 'Attack': '104', 'Defense': '71', 'Sp. Atk': '104', 'Sp. Def': '71', 'Speed': '108'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0393,Piplup,Water ,"{'Total': '314', 'HP': '53', 'Attack': '51', 'Defense': '53', 'Sp. Atk': '61', 'Sp. Def': '56', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0394,Prinplup,Water ,"{'Total': '405', 'HP': '64', 'Attack': '66', 'Defense': '68', 'Sp. Atk': '81', 'Sp. Def': '76', 'Speed': '50'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0395,Empoleon,Water Steel,"{'Total': '530', 'HP': '84', 'Attack': '86', 'Defense': '88', 'Sp. Atk': '111', 'Sp. Def': '101', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0396,Starly,Normal Flying,"{'Total': '245', 'HP': '40', 'Attack': '55', 'Defense': '30', 'Sp. Atk': '30', 'Sp. Def': '30', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0397,Staravia,Normal Flying,"{'Total': '340', 'HP': '55', 'Attack': '75', 'Defense': '50', 'Sp. Atk': '40', 'Sp. Def': '40', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0398,Staraptor,Normal Flying,"{'Total': '485', 'HP': '85', 'Attack': '120', 'Defense': '70', 'Sp. Atk': '50', 'Sp. Def': '60', 'Speed': '100'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0399,Bidoof,Normal ,"{'Total': '250', 'HP': '59', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '35', 'Sp. Def': '40', 'Speed': '31'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0400,Bibarel,Normal Water,"{'Total': '410', 'HP': '79', 'Attack': '85', 'Defense': '60', 'Sp. Atk': '55', 'Sp. Def': '60', 'Speed': '71'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0401,Kricketot,Bug ,"{'Total': '194', 'HP': '37', 'Attack': '25', 'Defense': '41', 'Sp. Atk': '25', 'Sp. Def': '41', 'Speed': '25'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0402,Kricketune,Bug ,"{'Total': '384', 'HP': '77', 'Attack': '85', 'Defense': '51', 'Sp. Atk': '55', 'Sp. Def': '51', 'Speed': '65'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0403,Shinx,Electric ,"{'Total': '263', 'HP': '45', 'Attack': '65', 'Defense': '34', 'Sp. Atk': '40', 'Sp. Def': '34', 'Speed': '45'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0404,Luxio,Electric ,"{'Total': '363', 'HP': '60', 'Attack': '85', 'Defense': '49', 'Sp. Atk': '60', 'Sp. Def': '49', 'Speed': '60'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0405,Luxray,Electric ,"{'Total': '523', 'HP': '80', 'Attack': '120', 'Defense': '79', 'Sp. Atk': '95', 'Sp. Def': '79', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0406,Budew,Grass Poison,"{'Total': '280', 'HP': '40', 'Attack': '30', 'Defense': '35', 'Sp. Atk': '50', 'Sp. Def': '70', 'Speed': '55'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0407,Roserade,Grass Poison,"{'Total': '515', 'HP': '60', 'Attack': '70', 'Defense': '65', 'Sp. Atk': '125', 'Sp. Def': '105', 'Speed': '90'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0408,Cranidos,Rock ,"{'Total': '350', 'HP': '67', 'Attack': '125', 'Defense': '40', 'Sp. Atk': '30', 'Sp. Def': '30', 'Speed': '58'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0409,Rampardos,Rock ,"{'Total': '495', 'HP': '97', 'Attack': '165', 'Defense': '60', 'Sp. Atk': '65', 'Sp. Def': '50', 'Speed': '58'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0410,Shieldon,Rock Steel,"{'Total': '350', 'HP': '30', 'Attack': '42', 'Defense': '118', 'Sp. Atk': '42', 'Sp. Def': '88', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0411,Bastiodon,Rock Steel,"{'Total': '495', 'HP': '60', 'Attack': '52', 'Defense': '168', 'Sp. Atk': '47', 'Sp. Def': '138', 'Speed': '30'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0412,Burmy Plant Cloak,Bug ,"{'Total': '224', 'HP': '40', 'Attack': '29', 'Defense': '45', 'Sp. Atk': '29', 'Sp. Def': '45', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0412,Burmy Sandy Cloak,Bug ,"{'Total': '224', 'HP': '40', 'Attack': '29', 'Defense': '45', 'Sp. Atk': '29', 'Sp. Def': '45', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0412,Burmy Trash Cloak,Bug ,"{'Total': '224', 'HP': '40', 'Attack': '29', 'Defense': '45', 'Sp. Atk': '29', 'Sp. Def': '45', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0413,Wormadam Plant Cloak,Bug Grass,"{'Total': '424', 'HP': '60', 'Attack': '59', 'Defense': '85', 'Sp. Atk': '79', 'Sp. Def': '105', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0413,Wormadam Sandy Cloak,Bug Ground,"{'Total': '424', 'HP': '60', 'Attack': '79', 'Defense': '105', 'Sp. Atk': '59', 'Sp. Def': '85', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0413,Wormadam Trash Cloak,Bug Steel,"{'Total': '424', 'HP': '60', 'Attack': '69', 'Defense': '95', 'Sp. Atk': '69', 'Sp. Def': '95', 'Speed': '36'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0414,Mothim,Bug Flying,"{'Total': '424', 'HP': '70', 'Attack': '94', 'Defense': '50', 'Sp. Atk': '94', 'Sp. Def': '50', 'Speed': '66'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0415,Combee,Bug Flying,"{'Total': '244', 'HP': '30', 'Attack': '30', 'Defense': '42', 'Sp. Atk': '30', 'Sp. Def': '42', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0416,Vespiquen,Bug Flying,"{'Total': '474', 'HP': '70', 'Attack': '80', 'Defense': '102', 'Sp. Atk': '80', 'Sp. Def': '102', 'Speed': '40'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0417,Pachirisu,Electric ,"{'Total': '405', 'HP': '60', 'Attack': '45', 'Defense': '70', 'Sp. Atk': '45', 'Sp. Def': '90', 'Speed': '95'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0418,Buizel,Water ,"{'Total': '330', 'HP': '55', 'Attack': '65', 'Defense': '35', 'Sp. Atk': '60', 'Sp. Def': '30', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0419,Floatzel,Water ,"{'Total': '495', 'HP': '85', 'Attack': '105', 'Defense': '55', 'Sp. Atk': '85', 'Sp. Def': '50', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0420,Cherubi,Grass ,"{'Total': '275', 'HP': '45', 'Attack': '35', 'Defense': '45', 'Sp. Atk': '62', 'Sp. Def': '53', 'Speed': '35'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0421,Cherrim,Grass ,"{'Total': '450', 'HP': '70', 'Attack': '60', 'Defense': '70', 'Sp. Atk': '87', 'Sp. Def': '78', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0422,Shellos,Water ,"{'Total': '325', 'HP': '76', 'Attack': '48', 'Defense': '48', 'Sp. Atk': '57', 'Sp. Def': '62', 'Speed': '34'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0423,Gastrodon,Water Ground,"{'Total': '475', 'HP': '111', 'Attack': '83', 'Defense': '68', 'Sp. Atk': '92', 'Sp. Def': '82', 'Speed': '39'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0424,Ambipom,Normal ,"{'Total': '482', 'HP': '75', 'Attack': '100', 'Defense': '66', 'Sp. Atk': '60', 'Sp. Def': '66', 'Speed': '115'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0425,Drifloon,Ghost Flying,"{'Total': '348', 'HP': '90', 'Attack': '50', 'Defense': '34', 'Sp. Atk': '60', 'Sp. Def': '44', 'Speed': '70'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0426,Drifblim,Ghost Flying,"{'Total': '498', 'HP': '150', 'Attack': '80', 'Defense': '44', 'Sp. Atk': '90', 'Sp. Def': '54', 'Speed': '80'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0427,Buneary,Normal ,"{'Total': '350', 'HP': '55', 'Attack': '66', 'Defense': '44', 'Sp. Atk': '44', 'Sp. Def': '56', 'Speed': '85'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0428,Lopunny,Normal ,"{'Total': '480', 'HP': '65', 'Attack': '76', 'Defense': '84', 'Sp. Atk': '54', 'Sp. Def': '96', 'Speed': '105'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
0428,Lopunny Mega Lopunny,Normal Fighting,"{'Total': '580', 'HP': '65', 'Attack': '136', 'Defense': '94', 'Sp. Atk': '54', 'Sp. Def': '96', 'Speed': '135'}","{'ability1': None, 'ability2': None, 'hidden_ability': None}",,,"('Sinnoh', 4)"
